state,business_id,latitude,name,postal_code,longitude,num_nearby_rest
NV,TitFO00SLVY6-d4B1r53iQ,Inspire News Cafe,89101.0,36.1690987,-115.1405889,213
NV,9jPb9kD6UBk4aVEgaizaoQ,Cafe Cortez,89101.0,36.1692159,-115.1387114,208
NV,HQcel0uvg7N7KfhHJChfSQ,Sushi Kaya,89102.0,36.12592,-115.198097,160
NV,T2leBbQ41BEHVJxxhkt_FA,Yanni's Bistro,89052.0,36.0012878935,-115.109671105,87
NV,RO1h2JPbvp0QeqSHDJbeKw,Anchor Bar,89109.0,36.1218632,-115.1696491,382
NV,38-sjGYYVcQEKrZe5Nu47A,Johnny Mac's,89015.0,36.0266831873,-114.964889005,14
NV,l_GV0hgEoTUf70uJVT0_hg,Eat.,89101.0,36.166723,-115.13894,221
NV,RQnaK9dNidUbLLykykUAYA,Sushi Boy Desu,89119.0,36.1049744,-115.1359993,100
NV,CVRTly4ag_q5ua0R3iqrVw,Ku Noodle by José Andrés,89109.0,36.1427564,-115.1578748,106
NV,dW9cPsvOGwlOpiz3wEBgiQ,Bernards Bistro,89011.0,36.1019867,-114.93046,20
NV,3IwCop28R1_L5jMv6AkL8Q,Jalisco Cantina,89120.0,36.072247537,-115.09902969,33
NV,7vHvQCjPq5pWj7Rio1A--w,Blue Fin Sushi & Roll,89120.0,36.0715,-115.0884104,44
NV,AUZQbqGldMpNURXCh-UuUQ,Snacks,89109.0,36.1137695312,-115.175559998,389
NV,luZoeAWYeroo2hl7vn-CrQ,Carl's Jr.,89108.0,36.2178913,-115.2436085,38
NV,W-YhRJOSezqESSas-oLArw,"Red, White & Blue Restaurant",89119.0,36.090754,-115.1766701,84
NV,NJ2Oyy9MH0qxYiLnVHfPiw,Subway,89109.0,36.1262286179,-115.171051025,306
NV,ggqmML5wN5RFv5QtHQw4iA,Lobster Me,89109.0,36.1081485,-115.1699073,364
NV,ZBSiW9qT95tJ2xL9JnHpWw,Sunset Pizzeria,89012.0,36.0182071,-115.0546223,14
NV,a5c8kBGRGh1-pzF3TXiA2g,Pump N Snack,89101.0,36.1724584,-115.1381559,203
NV,GIlFumyLyrKu-3xA_xZNQg,China Star,89032.0,36.2389002,-115.1566604,39
NV,iJ4uoZkPNJ39Vfh0HirI3w,Itsy Bitsy,89101.0,36.1700878,-115.1396153,206
NV,ysv6yhVYOoH9Pf7PlMyD0g,Wahlburgers,89109.0,36.1138255795,-115.171498995,436
NV,yNVcnSaMSrTmjJBMrHTy9w,Battista's Hole In the Wall,89109.0,36.115471,-115.1679201,405
NV,6fPQJq4f_yiq1NHn0fd11Q,La Creperie,89109.0,36.1125266402,-115.171351433,394
NV,h9r-Uif_y0b6x80IJFzXLA,Rock & Reilly's Las Vegas,89109.0,36.1063939371,-115.17212209,363
NV,1DP5vHxJzCDbgawv0WC3yA,Rose. Rabbit. Lie,89109.0,36.1097876307,-115.176729684,364
NV,3Jq5LfJ5fmJ5KmuA6VHmzw,Topgolf,89109.0,36.1059960332,-115.164722298,281
NV,-C8sSrFqaCxp51pyo-fQLQ,The Rice Shop,89147.0,36.1231118615,-115.279896937,58
NV,sppmLnZKcbQ6cR2JIFL84g,Pan Asian Express,89109.0,36.116249,-115.17207,423
NV,x71EvWJDVKZfM-OiYDWZ6A,Perk Up Coffee Shop,89141.0,35.9829421,-115.1903878,1
NV,Jwwkt9oAKsNF4AuItTIdPw,Schlotzsky's,89146.0,36.1587104,-115.2092058,65
NV,vPWvyl9gxmuOIXDBL6lSpw,She by Morton's,89158.0,36.1078245654,-115.175531803,380
NV,XsSgv3vBOyOBXn3Co8EVIg,Q Bistro,89146.0,36.127325,-115.224192,91
NV,wWDQDPuuwQ5kFeT2a72b6Q,Romano's Macaroni Grill,89014.0,36.0606574,-115.0467974,138
NV,Yv2hfGhK4-6tkwpmMCOgSw,Isabela's,89128.0,36.2074847,-115.2682033,12
NV,n-iHDxbFrNQoNIpt5TjiNg,Subway,89102.0,36.130335,-115.206002,161
NV,rZetIv3kG8yHjS2FR6Cfbg,Tee Shots Bar & Grill,89052.0,36.0063446,-115.0839658,11
NV,zQmHSe6IOiSNF84m9BVZ8A,The Still,89109.0,36.1206015,-115.1768382,353
NV,gi8682T9lHLKHCMF1Li1MQ,Krazy Chicken,89147.0,36.1004747672,-115.304363854,88
NV,d1m5zVSka-rrNzfHpc1_Cg,Jersey Mike's Subs,89031.0,36.2612478,-115.1808133,32
NV,IVnGPHdTyu_GbLo9mXj98w,Ramen Tatsu,89146.0,36.127704971,-115.224054037,91
NV,pKxVsJvj3s9UF1LcnnBrOw,Jersey Mike's Subs,89108.0,36.1994339,-115.2426696,65
NV,AjWFFZN8KwyqJzzi0DyEsw,Burger Brasserie,89109.0,36.112648,-115.170283,405
NV,HxfrVqxnsFI7MByNI7QINg,Joe's Crab Shack,89014.0,36.0714005,-115.0808962,58
NV,FgPANtTwZqXB-edLkZTXQg,Del Taco,89109.0,36.1035296,-115.1723424,312
NV,qSlfi_h5LdTAm7181FAZiw,Pizzaria,89109.0,36.1371788,-115.1627299,95
NV,01SiPgdiOskMC5bUJoyy_g,Winchell's Pub & Grill,89119.0,36.0566243924,-115.163680742,45
NV,dA_Xl2A45YVc9nnYLK0oqA,Dragon's Alley,89102.0,36.1440899764,-115.160779841,89
NV,5RzpBgHNbOZiFCgQ2Zuoog,Endless Swirls,89014.0,36.0720388597,-115.076358227,59
NV,jO3ikdNbF_TGGv87izTkEg,Buca di Beppo,89128.0,36.1972178336,-115.264131725,47
NV,DLw9rK8Qb6l7ESgxtR47qQ,Ohana Hawaiian BBQ,89139.0,36.0387056,-115.1986027,25
NV,IKmJzb67sLsaKa8PnCdl1w,Arby's Roast Beef Sandwich Restaurants,89146.0,36.1470456,-115.2435802,47
NV,4TyDUOjjB0Z1nffg-ZjC3A,McDonalds,89011.0,36.0653153723,-115.012996417,4
NV,2bQhBtiheGA2IYHNqFFt-w,Mix Zone Cafe 2,89128.0,36.1969444,-115.2621175,51
NV,ccd6w9w81PUBmtV1DFXgig,Sonic Drive-In,89119.0,36.0578552,-115.1234868,32
NV,7Wr0piSMGiq5qy5opiLNrA,Cabana Grill,89109.0,36.1045297594,-115.167120523,299
NV,_CgBou-sE-UW2j4otiKtlw,Baja Fresh Las Vegas,89102.0,36.1462228,-115.207528,65
NV,E-0yfHPIoQk6FwXt6W6UYA,Lucky's Restaurant,89109.0,36.1319374136,-115.152021845,59
NV,0IbboCQAEQlROAv5PKKO_Q,Aloha Island Grill,89128.0,36.2012022,-115.2811289,23
NV,zCuFlGmDGFyj3ytMfmnXEw,Long John Silver's,89129.0,36.220954,-115.278276,17
NV,c_3abcaptUG0d4A4LWMe7w,Carl's Jr.,89149.0,36.2862541642,-115.288156271,40
NV,rkqTVzTkLaWSUybaWUMIdA,Red Robin Gourmet Burgers,89052.0,36.0138377,-115.1179682,122
NV,iX2c4IzH_L5F6FM5GD3SUQ,Tasty Crepes,89147.0,36.101689985,-115.29815026,79
NV,hgeXEGD9lRX4ohj7afSJnw,Thai Style Noodle House,89139.0,36.0555646163,-115.225874918,27
NV,X2qnigcKuTWL7x9fS2ZUdw,221 Wine Bar,89145.0,36.1760556932,-115.291816035,28
NV,I_aIzz-3iKA3o7G6S4A30w,Les Artistes Steakhouse,89109.0,36.124423,-115.146372,67
NV,A6lKCuTrDSJ_eFKyumZCJQ,WuHu Noodle,89139.0,36.0412834,-115.1833103,19
NV,Iz_SYYhg-fQDQcVgkX9Zxg,El Nopal,89032.0,36.2383454,-115.1550789,33
NV,rYG3Bbsf3u2P4N4ZxQXyKw,Bachi Healthy Life Kitchen,89118.0,36.0844749,-115.2412756,26
NV,EGGdngbmVn-MA7i-6qrprw,Nobhill Tavern by Michael Mina,89109.0,36.1237328,-115.149078369,72
NV,VR8QvH2g-jEG5EfMzA_G9w,Nine Fine Irishmen,89109.0,36.1019817648,-115.173841865,302
NV,EEePiBwchl-TIBVcTdE0RA,McDonald's,89119.0,36.098909,-115.175557,254
NV,bjSC_jbrypke0l-bXXBmwQ,Vic & Anthony's Steakhouse,89101.0,36.1702390246,-115.144609809,209
NV,vY2xyGR4zpZTv5o9oQlgAQ,Chai Tip's Thai and Chinese,89032.0,36.2307068,-115.1628169,17
NV,gqqHdBJqOVHDMy3jAdSkmw,Kan Pai Sushi,89117.0,36.1437655,-115.2690556,44
NV,11y02mqvQyJf0R8LImw3xA,Tacos El Guero Nayarit,89101.0,36.1600624,-115.1186835,33
NV,Tefx_N6A6nrsdj4jHHnbYg,Le Petit Café & Bakery,89148.0,36.0707521,-115.2919191,24
NV,zZkzpVgMP8xaXg3uMscCjQ,PizzaRev - Taproom,89102.0,36.1453664,-115.1731347,44
NV,atVh8viqTj-sqDJ35tAYVg,Beach Cafe,89139.0,36.0484755,-115.2243771,21
NV,poYsvuOmVDqF4dTnjJ780A,Tiabi Coffee & Waffle,89119.0,36.1166498731,-115.138752864,102
NV,qi7PnlfceCl3otbEUWz75w,LA Subs & Salads,89109.0,36.116349,-115.172121,423
NV,NTtLuuBKpywlyIz6oyd9kg,Sawa Sushi,89139.0,36.0398786,-115.1925978,29
NV,TqcynTkmvUceKUHOy2GBeQ,Sports Deli,nan,36.11327735,-115.06328654,36
NV,ybq76JnmovyueBmrxef-aQ,Augustus Cafe,89136.0,36.1162194,-115.1745719,403
NV,OHXnDV01gLokiX1ELaQufA,Teriyaki House,89118.0,36.0765456,-115.2432137,29
NV,nlxHRv1zXGT0c0K51q3jDg,Firehouse Subs,89014.0,36.0600365001,-115.035922845,102
NV,V4BYvw51GBAj7pv2n7XtOw,Pizza Hut,89130.0,36.261321496,-115.247384155,25
NV,Wo9cgvYy99vKwzfbka-c4A,Adam's Ribs,89147.0,36.1145538,-115.3075865,58
NV,I6EDDi4-Eq_XlFghcDCUhw,Joe's Seafood Prime Steak & Stone Crab,89109.0,36.1189331996,-115.173751944,382
NV,a2fqQVxtFGc-bjKQ3BXItA,Dan Marino's Fine Food & Spirits,89109.0,36.1245963217,-115.146586577,75
NV,qHFlEo7ZfsBQrDr7rkIJAQ,Mamita's,89101.0,36.168245,-115.13913,210
NV,lylSHoRLfD5bc_DBUvZiOQ,Bobby Q Grille,89147.0,36.1140975952,-115.278778076,42
NV,j-DYRh_l3sv6MKhfaiidXA,Antojitos El Cejas,89115.0,36.1889475,-115.0805974,7
NV,KRHmUFh8k21hWsS5Xu-d2g,Subway,89031.0,36.2624391248,-115.206692918,9
NV,5MnLa1nE606cvNGlSFt01Q,Ben's BBQ & Smokehouse,89109.0,36.128561,-115.1711298,236
NV,eV-5b1Bjtnn-QePN3t3taQ,Stir Krazy Mongolian Grill,89120.0,36.0785398,-115.1025225,45
NV,li5_YJhPbd4NKym2ThmY7Q,Granny's Kitchen,89169.0,36.1290092,-115.1376893,59
NV,nQjuBVbcRFyX3trnuf_8CQ,Penang Malaysian Cuisine,89146.0,36.125587,-115.211199,136
NV,InfzHR1oZYwn1qell8_4CQ,The Village Mediterranean Grill,89147.0,36.1121084,-115.2793898,40
NV,ts5Vjynp92Uvzyouj0NGFQ,Popeye's Louisiana Kitchen,89191.0,36.235882,-115.049336,16
NV,-RJ216TTIghZshCkUlD1WQ,Sushi Takashi,89146.0,36.1262291442,-115.213507304,163
NV,2s1JuKtL1jPzM9Tmg13CLA,Senor Blues,89149.0,36.2684007,-115.2956118,0
NV,MvLpD44gr5OwDFYY59winQ,Sevens Steakhouse,89169.0,36.1137792,-115.1524787,136
NV,d85ye7OjCfRXd9MHGChaFQ,Jimmy John's,89014.0,36.063166,-115.044151,135
NV,_QvGAqMmrUIlxpby2Ul5Dg,Dona Maria Tamales Restaurant,89129.0,36.2191460556,-115.251756703,46
NV,4YxFjoS28WzggYyDxGkKBg,Firehouse Subs,89117.0,36.143303241,-115.262160933,40
NV,54WM5coZonA0izd2y04p_A,Famous Dave's Barbeque,89147.0,36.1141807443,-115.303920552,66
NV,r4iis9DWfwmK1h6JT9PnAw,The Reset Project,89101.0,36.159951,-115.147464,77
NV,RzPqAx9QLEccTpxJcLqyfg,Sugar & Spice,89052.0,35.993777,-115.101582,75
NV,p2nstdjiVQyz312Zz5u3DQ,Boxers Pizza & Sandwich Shop,89011.0,36.0578012,-115.0034018,2
NV,a7i-o5jRWgibGFEboEMYPQ,Panda Express,89014.0,36.0604553,-115.0410892,126
NV,WKrCvD-CoDZnCj3nsMCrRw,PT's,89123.0,36.013564,-115.15086,30
NV,9wUIxdYz-CCpGRLu9BxJdg,South Philly Steak & Fries,89106.0,36.1629926,-115.1592511,47
NV,9cw870n3gsGikVoOT5YOYg,Pier 215,89113.0,36.0609228604,-115.277371824,55
NV,BKS84YsIa29AgW9uPGgdcw,Ruen Thai,89139.0,36.0552438,-115.2258702,26
NV,hroo5nOO8b9QhHX0GLg7oA,Pho So 1,89102.0,36.1249835,-115.2064306,191
NV,z5J9U_HU4iVLwaCH6rdC2w,Lo-Lo's Chicken and Waffles,89108.0,36.196409,-115.2402479,67
NV,eZsvH0PfIlFn-qL486Bj3g,Taco Bell,89102.0,36.144726913,-115.225764541,23
NV,mvvh-raAmdM5UbLUoKnnAg,Inaka Sushi,89052.0,36.0058147,-115.1118566,84
NV,F5dC0aA2DIGt9bJb3AJSNw,Meat And Three,89052.0,35.995289,-115.099882,79
NV,VMXl3Dm1Nwvgwo1PVYTXbg,Gold Spike,89101.0,36.1713078,-115.1402675,207
NV,EWbmpQND9w_8NBzOfqJe5Q,Winchell's Donuts,89005.0,35.968669,-114.857225,20
NV,7kzQjGmeI0Z1q06q_aE1PQ,Gimme Some Sugar,89012.0,36.0281354672,-115.04831568,29
NV,GMrwDXRlAZU2zj5nH6l4vQ,Pho Thanh Huong,89119.0,36.1001831,-115.138668,97
NV,bROdCU8DqDE4IY3qENFlow,Jack In the Box,89012.0,36.012077,-114.9919903,19
NV,vvc7L68Mu3Fa4OnZ8rviFA,McDonald's,89109.0,36.134927,-115.163961,115
NV,_2Wbpm821bdNsh-gyqufrg,El Pollo Loco,89108.0,36.1953261,-115.2250414,22
NV,m3uS5kwBVOwYarGbt98Gjg,Chick-fil-A,89014.0,36.0576164913,-115.045751967,112
NV,BSbKXrd41LiCmZ_fEMwrOw,Fix8 Fitness Cafe,89121.0,36.115813,-115.095457,37
NV,VPO8pBUwYz1u6GoG0d2U-Q,Popeyes Louisiana Kitchen,89149.0,36.2893864,-115.2883917,31
NV,T1XikHI9k4VtoNzQVpIATA,Farm Basket,89121.0,36.1002242,-115.1153839,47
NV,jLxeBgWhLRbII2ACkgH1Sg,La Belle Terre Bread French Bakery Café,89117.0,36.1443811,-115.2742995,39
NV,YyxB3K1ORzc7ChMKgyxm9Q,Subway,89123.0,36.0302193,-115.1353648,11
NV,VzUo-RURV3VnfNItAYM8yg,Boba Hut,89118.0,36.087483,-115.243782,22
NV,OYaL_-uxBCgrE94uNQ4VCA,Lino's Pizzeria & Italian Cuisine,89130.0,36.2635475272,-115.251298617,27
NV,UhHZOFwOgnPsoC_n1rzrsg,Marie Callender's,89119.0,36.1016532,-115.1185382,52
NV,A2pZTpFXWC38z506XIhnBQ,Wingstop,89130.0,36.2497194319,-115.244528251,19
NV,Gen0ei06dGq13OJ8DRXUjg,Metro Pizza,89119.0,36.1003692,-115.134347,101
NV,xxAGaqYnboeR0SilS7DbAg,Stripchezze Food Truck,89101.0,36.1697096,-115.1236952,25
NV,gHoP4eJimaMltfUlp6EP4Q,Sammy's Woodfired Pizza and Grill,89146.0,36.144469052,-115.236671957,38
NV,AUOlDSQ8R2wIkN4lQ4kVDg,Lima Limon,89107.0,36.1716987,-115.2061161,43
NV,V8wvvaOaRFqrjuPqVPuMjw,Pita's,89123.0,36.0526775416,-115.168540458,45
NV,DZkVWxknDUuWX0-wmtGhQw,Deli Pizza Cafe,89123.0,36.0357393,-115.171471,10
NV,woJ0p5-_bc1BCezm16qtZQ,La Bonita Supermercado,89136.0,36.130978,-115.115914,24
NV,Rgmy8WQEaBMCd4BMdl0SIQ,Roberto's Taco Shop,89110.0,36.1809595,-115.0798046,10
NV,WI1xBMN_rEaVPOL9Ad2gpQ,Tom Colicchio's Heritage Steak,89109.0,36.1216084937,-115.173999715,387
NV,GJ_bXUPv672YwNg4TneJog,China Poblano,89109.0,36.109658,-115.174669,410
NV,e5Qw3r7mkwPLcdDzZzTeew,Lahaina Grill,89147.0,36.1064325,-115.3143315,26
NV,9tjX_OuFofQxLTh9pky8KQ,Pinoy Resto Buffet,89102.0,36.15936,-115.160712,48
NV,TeHB4-F_5Mwg1VE2Uzu0Ag,Buca di Beppo Italian Restaurant,89109.0,36.098959,-115.175745,259
NV,bysPjs8xmBLc6yu8CZwJDg,"RARE Fine Steak, Wine & Lounge",89052.0,35.9871897,-115.1016247,46
NV,5exz18duMXvg91ZPdNX3eA,Blue Ribbon Fried Chicken,89109.0,36.1141451,-115.1719886,432
NV,6Vyp-9i1jzwK_bvisuPJpQ,Lobster ME,89101.0,36.1094020483,-115.170680059,400
NV,4d9BIUYJwAsMfMrH_0vdDQ,TGI Fridays,89103.0,36.1166353,-115.1929046,79
NV,JsAR0hNX-5zA-CMsYW4NLQ,Courtyard Deli,89102.0,36.1456969,-115.1874046,56
NV,5xYk23lz0ktdMvzHtohymQ,Village Pub & Poker,89128.0,36.206744,-115.2683721,14
NV,j2w6wlRmlaZaaErQus8ElQ,Pita House,89183.0,36.0140871839,-115.135131108,29
NV,SMRg_KiTXeUb6xYlB98ocQ,Neonopolis,89101.0,36.1698757,-115.1412335,206
NV,OFw59czUoeeosFMKfRawmg,Gordon Biersch Brewery Restaurant,89169.0,36.1170027,-115.1552488,116
NV,vx4YAA02Qz6khRD1fZ1MFA,Ping Pang Pong,89103.0,36.116901,-115.193512,97
NV,y7TV2trR4B9sbgXtyrqv8Q,Lucky Penny at Palms,89103.0,36.1144832833,-115.194813721,77
NV,LgvgD8JllzVmIdme4OP7Eg,Firehouse Subs,89128.0,36.19644395,-115.250950253,83
NV,bLCdohUvOM7l1OcXifmblw,Simon Restaurant and Lounge,89103.0,36.114303,-115.199059,102
NV,mFqRAO2k3xoiSOEz-Ek6Ag,Wendy's,89103.0,36.1149289,-115.201958,102
NV,x_L9NCBxx4Mb4cOnnRMibw,Double Yoke,89130.0,36.2714828,-115.2606002,52
NV,a2OCO4yHDEifuKzjor_yRQ,PT's,89120.0,36.0718066,-115.0991547,33
NV,uuGL8diLlHfeUeFuod3F-w,Tom's Urban,89109.0,36.102928,-115.173847,309
NV,diY31IEunbV8MfDh81FS1A,Smashburger,89117.0,36.143856508,-115.296061311,43
NV,m1BDEL9C4GsG-0FmAp5P8A,The Players Club LV,89012.0,36.025888,-115.047865,29
NV,h5a8aJ_Pd71JzUGFA-IaAg,Thai BBQ,89103.0,36.1129254,-115.2243713,36
NV,h-vvpbPlzrR2KrjVvqBMrA,Jackpot Bar & Grill,89103.0,36.1106107,-115.2074609,83
NV,5EgDTPJNZsmbMG52ixnMXA,Samdae Korean BBQ,89103.0,36.1160823641,-115.22553876,42
NV,EBnR5M6upBcHfMK4063_Sw,Mob City Pizza,89103.0,36.1075559,-115.2257416,47
NV,2Y7voMZLcJ4YYC8_UjEuPg,KFC,89108.0,36.1956,-115.227,21
NV,kvxSYzWonG0Gf0TlOF0nkA,Taco Bell,89107.0,36.168265,-115.20571,38
NV,ta8b82eEUnzGq1Z1h0fwyA,DeSimone's Steakhouse,89002.0,35.9725193,-114.9119698,3
NV,Fj0zObYm5McHcbtE6MSU0A,Asian Garden,89110.0,36.1692248999,-115.061144934,46
NV,s3_O_rl_dHba1h0_xAihPQ,Mom's Hot Dogs,89005.0,35.9686485291,-114.857553814,20
NV,psQ-n0LoPpsbZ5DynxMOdg,PT'S,89015.0,36.0148506,-114.9579756,22
NV,_R76PYZqTRvw840SP6s5GA,Globe Cafe,89123.0,36.0345123,-115.120111,48
NV,i-LDatuEXFN3EDZK1sgllQ,Aroma Cuisine of the World/Oscar Catering,89103.0,36.115157,-115.2320144,46
NV,POiWEckMIOqX7TgBxXgCzw,China One,89130.0,36.2395271,-115.2101202,21
NV,2smgOPhpYbDT7G5tbVRdiQ,Burger King,89103.0,36.1013278111,-115.188151768,16
NV,065c76tt1dXBNmoGBymUgQ,Cheffini's Hot Dogs,89101.0,36.1677987235,-115.13820323,216
NV,QiuTcA0bKQMCyOFBFJZ58w,Tacos Mexico,89102.0,36.1447254,-115.1916106,59
NV,FPAOrUsP7GuIyqmK9UoPUQ,Teriyaki Madness,89074.0,36.0351519,-115.0981687,21
NV,Z0YOHYA6YtW131xULbnMzQ,Market Street Cafe,89101.0,36.1729495,-115.1447421,198
NV,-P8dGzSVhJi-5oZ-8U2y0w,Cannery Row Buffet,89122.0,36.1084168,-115.0570842,30
NV,wNya6ItPXXde2ulzm_tNQw,Panda Express,89148.0,36.095921,-115.296673,73
NV,jVD09YgKsDtKD5sOYes6wg,SEA: The Thai Experience,89109.0,36.1137571281,-115.16882018,404
NV,4xioa5IWUTYEepxCiqRMtw,McDonald's,89109.0,36.0987307,-115.175777,251
NV,Q96qeGBTH-yNZzhJHe8uIQ,Sahara Korean Restaurant,89104.0,36.143672,-115.1409598,54
NV,8Yz1eFsaUy-ny3B6YZDOrg,Outback Steakhouse,89123.0,36.0557884597,-115.171590209,45
NV,E6DmUAHfSRCEakvknot-zA,Las Islitas Mariscos,89030.0,36.2045285,-115.1170442,16
NV,CCNp1qS8n2gh51X7Wadabw,Vince Neil's Tatuado Cantina,89109.0,36.1362847,-115.1514119,63
NV,z0rSmZQz9eEXjg_C3_E5-g,Stephano's Greek & Mediterranean Grill,89119.0,36.1049744,-115.1359993,100
NV,HPIuW67C3FJrTsPs9RCkuA,Super Mex Restaurant & Cantina,89120.0,36.0722646,-115.0992936,32
NV,r7IvPMyza853adkAvi1RNQ,Carmine's,89014.0,36.0578113,-115.0379276,90
NV,MsxXvGps1fjERgIQa0NtRw,A & L's Family Restaurant,89115.0,36.2401521584,-115.067197569,19
NV,JL7ixh7_RGGRunHm9_ebJw,Karizma,89103.0,36.1165039,-115.2068875,104
NV,T0NKethAB-FFR05EeZCzuA,Burger King,89149.0,36.2842738306,-115.287330502,41
NV,mibbKeg4gbD9O58TCjDWgQ,Roberto's Taco Shop,89147.0,36.1290246976,-115.279787198,50
NV,3cHL1r5w2oLYH-veijtweA,Public House,89109.0,36.122828,-115.169206,369
NV,Z0kPVmXzo2rLEJwdothOWw,Goldilocks,89109.0,36.1387737,-115.1377907,63
NV,Voy_shxcm2YnHQOtfUj1KQ,Spicy City,89102.0,36.1253808,-115.1959803,124
NV,DbK9fyJq4O4zfT1jv6JOhw,Pam Real Thai Las Vegas,89103.0,36.123621,-115.2074151,206
NV,9GRbDT8WCtfImKHMn823-A,Z Chicken,89123.0,36.0284419,-115.1178336,57
NV,aAbL_y05zPWaIrT1QtDWxw,Kosher On the Grill,89147.0,36.1139221,-115.2803993,39
NV,TUfb2lH2nwKqu_IyM8wA-A,Long John Silver's,89119.0,36.114168,-115.137368,101
NV,odYdARplahqW4XbXU4drKg,Tacos Los Toritos,89101.0,36.1739975,-115.1184849,25
NV,YhTwTm31WOl8ug7TCW8ubA,Redwood Steakhouse,89101.0,36.1730819,-115.1449056,199
NV,mlNHAQR3UhowDDYdJF5w9w,Rosewood Grille,89109.0,36.1050656,-115.1727803,334
NV,GSiAgRigPwSvXeR7emLSiw,Red Lobster,89014.0,36.0623442,-115.0359636,112
NV,eNrBPQA92s7ckh2FOWi8Eg,Domino's Pizza,89134.0,36.1916690719,-115.306885647,29
NV,K0FtmxCgqJEbDNCyXyMX_w,Panda Express,89130.0,36.2768709549,-115.207351,37
NV,oh-aOlWk7zIPFmxmFMoRdg,Carl's Jr,89139.0,36.0325622,-115.2093438,13
NV,_4tCeVrLRmI18BscMiHr7Q,Asmara Restaurant,89102.0,36.1309039,-115.1960063,119
NV,pXQV_vlMtQt---3W_do9Zg,Maru's Pizza & Italian Bistro,89117.0,36.1428450405,-115.268500632,42
NV,AT_xDv2Lm5K7VtER1fp-SA,Strip House Steak House,89109.0,36.1105513324,-115.171902542,432
NV,ZDx54hHdiULbtD15JAy2fg,Stoned N Baked,89101.0,36.1679797,-115.1379889,209
NV,M22sRJrQqttne1au0uruow,Tony Big's Pizza N Pasta,89121.0,36.100217,-115.1029978,40
NV,9Y0dDkFEe_spzPqccq2hIw,Pizza Patron,89104.0,36.158231,-115.1095943,15
NV,JlEy8FH6123SJBoNwG235g,Wing Time,89131.0,36.2795304427,-115.206069611,36
NV,nzUvzv8fOuEioaOlL1G2uw,Sandai Sushi,89103.0,36.1161754766,-115.225628296,45
NV,5n2dA_QqO4c_7pSK0Of6AQ,Fatburger,89121.0,36.137773,-115.065912,27
NV,YHN7wVaOFp9wkl_w7NXLXw,Kens Burgers and Pizza,89119.0,36.059631,-115.119423,31
NV,REbr-5VuKm9yGFWstjuceg,Jimmy John's,89103.0,36.1151285024,-115.201505294,102
NV,reMD4XrJSJ-bQ185AmZL3A,Del Taco,89146.0,36.1438685015,-115.222688001,21
NV,TyZnv8aX1OJfBKoyuYgZLQ,The Dillinger,89005.0,35.9783725,-114.8358396,20
NV,dxeu5YQIzw0jOp1cSVkimg,Izakaya Go,89102.0,36.1257028382,-115.189529033,123
NV,czyhvf93Txsfxdxqcm16mA,Rice n Noodle,89139.0,36.0441239,-115.2429386,51
NV,NoA6bD6W7z_Aztk_cOU5cg,The Cheesecake Factory,89106.0,36.1661416,-115.1564436,52
NV,m8vYdMqANt1fKA0N9zKrkQ,Souper Salad,89108.0,36.1987661,-115.2435116,67
NV,EzZ7EN6-f8Yo4qe5fcENiQ,Blues BarBQ,89014.0,36.069818,-115.044513,72
NV,oL_fYqSHG63vR0TBMyoo_A,Green Leaf's & Bananas,89106.0,36.163691,-115.157758,49
NV,q3YnYPjLuBGRDi_59yTC5g,Sidestreet Pho and Grill,89117.0,36.1300289,-115.2777727,47
NV,Jy6ru0Hz-9Yc5v006-YmUQ,Fruits and Roots,89113.0,36.0702141,-115.2620348,1
NV,4Bw9XffSa0AMy2SrNCS2KA,Sababa Mediterranean Grill,89117.0,36.1309442,-115.2784531,52
NV,UZsxZdWt0quvtN0cAmiVUw,Pos Paque Takos,89104.0,36.158595022,-115.133052841,39
NV,tgFQN5Jo4T_70m6mS8i_Ag,Las Tapatias,89104.0,36.1461359895,-115.136831403,59
NV,FkXpr1ms8toOZ4sUWibPNA,Sonic,89031.0,36.1982991388,-115.097358778,6
NV,ALNI-EwLTSdP6k0ftvY7Gw,Chilly Palmers,89014.0,36.0569255639,-115.056101479,39
NV,5RTL-ZQ8LS6gN3TLpJmDkg,Nayar Sonora Taqueria Mexican Food,89120.0,36.0871503,-115.1016125,22
NV,SS4HgxPnEgF3cFPQFNDI1g,Charlie's Cheesesteak Deli,89121.0,36.1241859529,-115.074718225,8
NV,IbM5QRE49iYflclZ2WBpEA,Wendy's,89109.0,36.1031536327,-115.172315352,307
NV,AYe8rS3qBPuLHSwNOZSbcA,Sushi Loca,89135.0,36.1450494098,-115.332824471,36
NV,gV63aLTQ06Nff0GzJ0tcUA,Alizé,89103.0,36.1144756162,-115.194829693,80
NV,qVbZ_VrZEGJKJg9ZpkGzjw,Dog Haus,89169.0,36.108898,-115.151261,102
NV,V3U21fM0in_0qpKUMYPNOw,Lee's Sandwiches,89123.0,36.0155847768,-115.117307603,114
NV,61pecmfztHO2SLs-WRkwVg,Pho Hung Restaurant,89146.0,36.1265291,-115.2132639,152
NV,uILn9EX0WW-AHL6lV8gupA,Fiddlestix,89101.0,36.1709571,-115.1397611,207
NV,YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos,89109.0,36.1093921899,-115.173773006,406
